strategy,suite,seed,channel,kind,first_found_time_s,clear_time_s,found_to_clear_s,supplement_measure_count,reacquisition_attempts,reacquisition_successes,reacquisition_no_signal,reacquisition_move_m,reacquisition_switch_count,reacquisition_time_s,mean_planned_step_m,max_planned_step_m,coarse_probe_count,intersection_probe_count,fallback_probe_count,cleared
w6_persistent_bearing,collinear,10007,6,dir,402.0,3975.75784,3573.75784,14,13,4,9,660.173963831881,11,208.0347927663762,210.97172371421388,361.5655358312854,3,0,0,1
w6_persistent_bearing,collinear,10007,7,dir,41.0,1853.646012,1812.646012,8,7,6,1,759.9841533730439,3,189.9968306746088,209.47042548445665,500.0,5,0,0,1
w6_persistent_bearing,collinear,10007,8,omni,47.0,773.258158,726.258158,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10007,9,omni,53.0,1602.422902,1549.422902,4,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10007,10,dir,59.0,1296.00433,1237.00433,6,5,4,1,320.41876213119264,2,91.08375242623853,197.32976915381317,500.0,4,0,0,1
w6_persistent_bearing,collinear,10007,11,omni,65.0,876.198131,811.198131,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10007,16,omni,729.116133,3895.026696,3165.910563,10,9,3,6,0.0,9,54.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10007,18,dir,107.0,1178.652929,1071.652929,5,3,3,0,1232.4580776147332,1,262.49161552294663,375.54463804618536,500.0,3,0,0,1
w6_persistent_bearing,collinear,10007,19,dir,113.0,1665.918002,1552.918002,3,1,1,0,0.0,1,6.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10008,2,dir,2110.385878,6770.467698,4660.08182,21,20,2,18,890.0961773335771,18,296.01923546671543,387.1638891781045,442.473016203548,4,0,0,1
w6_persistent_bearing,collinear,10008,3,omni,17.0,1855.187209,1838.187209,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10008,9,omni,53.0,1867.628625,1814.628625,3,1,0,1,0.0,1,6.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10008,10,omni,59.0,1474.023905,1415.023905,3,2,2,0,0.0,2,12.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10008,11,dir,65.0,1921.129125,1856.129125,4,3,2,1,499.99999999999994,3,117.99999999999999,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10008,12,dir,1345.303949,4621.098859,3275.7949099999996,20,19,2,17,2095.5070512365883,11,525.1014102473176,215.90119703177336,422.20678530657904,11,0,0,1
w6_persistent_bearing,collinear,10008,15,omni,89.0,1525.058271,1436.058271,3,2,2,0,0.0,2,12.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10008,16,dir,3571.406286,4182.554793,611.1485070000003,7,5,2,3,872.1551389539454,1,200.43102779078907,327.09285221547196,500.0,5,0,0,1
w6_persistent_bearing,collinear,10008,18,dir,107.0,1188.393688,1081.393688,8,7,5,2,1465.331437927104,2,330.0662875854208,239.94265394022378,500.0,6,0,0,1
w6_persistent_bearing,collinear,10008,19,dir,2044.385878,6466.630866,4422.244988,20,19,4,15,6670.37806560683,14,1443.0756131213661,172.22685168444275,416.7274735089066,4,0,0,1
w6_persistent_bearing,collinear,10008,20,dir,1387.303949,1687.180449,299.87649999999985,5,4,1,3,526.8350280907446,0,125.36700561814891,437.5,500.0,4,0,0,1
w6_persistent_bearing,collinear,10009,1,dir,1897.042338,2613.605195,716.5628570000001,9,8,4,4,1214.2798526371885,2,284.8559705274377,208.86201356907992,500.0,7,0,0,1
w6_persistent_bearing,collinear,10009,4,dir,1879.042338,4850.511785,2971.4694469999995,10,7,2,5,0.0,7,42.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10009,5,dir,1873.042338,4306.107504,2433.0651659999994,12,11,4,7,679.1458296866684,9,199.8291659373337,226.38194322888953,390.585063253508,3,0,0,1
w6_persistent_bearing,collinear,10009,7,dir,41.0,1011.287316,970.287316,17,16,3,13,1815.0802453132733,3,446.01604906265464,197.52373645548175,500.0,15,0,0,1
w6_persistent_bearing,collinear,10009,8,omni,47.0,1649.407357,1602.407357,3,2,1,1,319.3867334849178,2,75.87734669698355,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10009,10,dir,1855.042338,4800.318385,2945.2760469999994,11,10,2,8,500.0,10,160.0,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10009,12,dir,6715.604678,7012.906029,297.30135100000007,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10009,14,dir,795.82532,6639.841254,5844.015934,20,19,2,17,0.0,19,114.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10009,16,dir,1819.042338,2103.104259,284.0619210000002,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10009,17,omni,101.0,399.31356,298.31356,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10009,18,omni,107.0,1717.010988,1610.010988,5,4,4,0,1000.3638206582796,3,223.0727641316559,356.2207932209501,500.0,3,0,0,1
w6_persistent_bearing,collinear,10009,20,omni,119.0,1572.836105,1453.836105,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10010,1,dir,5.0,5405.008013,5400.008013,19,17,2,15,5979.956555436638,14,1294.9913110873276,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10010,4,dir,4476.251754,5455.044533,978.7927790000003,6,5,2,3,644.1172753315515,1,154.8234550663103,354.4142684190524,500.0,5,0,0,1
w6_persistent_bearing,collinear,10010,7,omni,41.0,4695.390657,4654.390657,17,14,2,12,0.0,14,84.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10010,8,dir,47.0,5423.09331,5376.09331,19,17,2,15,13.874922329877245,17,104.77498446597545,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10010,9,omni,53.0,623.672454,570.672454,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10010,10,omni,59.0,1179.715876,1120.715876,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10010,11,dir,1495.238305,7322.56142,5827.323115,22,20,2,18,1676.0237023711172,19,454.20474047422346,202.6319029653522,275.5621236526183,2,0,0,1
w6_persistent_bearing,collinear,10010,12,dir,71.0,5394.682556,5323.682556,19,18,2,16,492.5728985319362,18,206.51457970638722,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10010,13,dir,5681.164105,6950.588346,1269.4242409999997,10,9,6,3,799.8530199541955,5,209.9706039908391,159.97060399083907,412.6711049965305,5,0,0,1
w6_persistent_bearing,collinear,10010,15,dir,1035.048492,4850.62992,3815.5814280000004,15,12,1,11,0.0,12,72.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10010,16,dir,95.0,901.138162,806.138162,13,12,3,9,862.3317511410852,1,233.46635022821704,251.87982210239582,500.0,12,0,0,1
w6_persistent_bearing,collinear,10010,18,dir,107.0,1160.387472,1053.387472,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10010,19,omni,113.0,661.00196,548.00196,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10010,20,dir,1017.048492,1662.435489,645.386997,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10011,1,dir,439.324396,1517.432682,1078.1082860000001,3,1,1,0,542.6102956584417,1,114.52205913168834,405.6773406841179,405.6773406841179,1,0,0,1
w6_persistent_bearing,collinear,10011,3,dir,427.324396,4888.386512,4461.062116,14,12,1,11,992.5763200237569,12,270.5152640047514,482.0134052604326,482.0134052604326,1,0,0,1
w6_persistent_bearing,collinear,10011,6,dir,2340.356386,2582.828622,242.47223600000007,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10011,7,dir,2752.000293,3069.28229,317.28199700000005,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10011,9,omni,53.0,524.015985,471.015985,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10011,10,dir,4984.189295,5317.183619,332.99432400000023,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10011,11,omni,379.324396,4851.392146,4472.06775,13,11,0,11,0.0,11,66.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10011,12,omni,71.0,1322.4812,1251.4812,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10011,14,dir,361.324396,1028.552498,667.228102,8,7,4,3,1056.7386062826881,1,247.34772125653762,275.47611651399023,500.0,7,0,0,1
w6_persistent_bearing,collinear,10011,17,dir,343.324396,1280.182335,936.857939,4,3,3,0,495.8467029297165,2,116.1693405859433,321.7571673074204,500.0,3,0,0,1
w6_persistent_bearing,collinear,10011,18,omni,107.0,1070.698537,963.698537,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10012,1,dir,3777.748629,4470.009598,692.2609689999995,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10012,2,omni,11.0,4386.94937,4375.94937,14,11,5,6,0.0,11,66.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10012,3,dir,17.0,4490.693251,4473.693251,14,13,3,10,0.0,13,78.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10012,4,omni,23.0,4690.308942,4667.308942,14,8,0,8,0.0,8,48.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10012,6,dir,661.0,1492.887807,831.8878070000001,5,2,2,0,423.0715333678116,0,94.61430667356231,223.7466579748891,298.2794198908115,2,0,0,1
w6_persistent_bearing,collinear,10012,7,dir,3416.748629,3877.930251,461.18162200000006,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10012,11,omni,3723.748629,4234.995657,511.2470280000002,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10012,12,omni,71.0,908.864647,837.864647,7,6,6,0,653.7642822269887,2,162.75285644539775,130.75285644539775,337.3237975862409,5,0,0,1
w6_persistent_bearing,collinear,10012,13,dir,77.0,4295.912588,4218.912588,15,14,2,12,290.6835405129866,14,142.1367081025973,290.6835405129866,290.6835405129866,1,0,0,1
w6_persistent_bearing,collinear,10012,14,dir,1016.755631,4903.04283,3886.2871990000003,18,16,3,13,368.63548490557196,11,164.72709698111439,202.01543004204572,500.0,6,0,0,1
w6_persistent_bearing,collinear,10012,15,omni,715.0,1313.526089,598.526089,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10012,17,omni,101.0,4543.307765,4442.307765,14,11,4,7,0.0,11,66.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10012,18,dir,733.0,5002.94727,4269.94727,13,10,1,9,480.61896351388856,10,156.1237927027777,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10013,2,omni,11.0,1134.213252,1123.213252,5,4,4,0,807.6968226641363,3,184.53936453282728,403.84841133206817,500.0,2,0,0,1
w6_persistent_bearing,collinear,10013,4,dir,23.0,1303.807621,1280.807621,9,8,3,5,653.2095053746953,3,173.64190107493906,182.79967847952,500.0,6,0,0,1
w6_persistent_bearing,collinear,10013,5,omni,29.0,1933.013133,1904.013133,4,2,1,1,0.0,2,12.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10013,6,dir,2173.91241,2714.992429,541.080019,3,1,1,0,233.84273495138723,0,51.76854699027744,301.3359171802373,301.3359171802373,1,0,0,1
w6_persistent_bearing,collinear,10013,7,dir,41.0,1959.449392,1918.449392,5,4,2,2,201.80753721623842,4,64.36150744324769,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10013,8,dir,1823.5538,2573.028122,749.4743220000003,4,1,1,0,286.02074415798074,0,62.20414883159615,305.58496492579707,305.58496492579707,1,0,0,1
w6_persistent_bearing,collinear,10013,9,dir,384.0,1382.360671,998.3606709999999,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10013,11,dir,372.0,1642.487833,1270.487833,4,2,2,0,865.2476681014307,1,184.04953362028613,402.48463612669025,500.0,2,0,0,1
w6_persistent_bearing,collinear,10013,13,dir,5378.816474,5786.836323,408.01984900000025,5,4,4,0,766.773827416233,0,173.35476548324658,164.89752346154532,500.0,4,0,0,1
w6_persistent_bearing,collinear,10013,16,dir,95.0,1624.664298,1529.664298,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10013,17,omni,336.0,2037.504639,1701.504639,3,2,1,1,0.0,2,12.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10013,19,omni,974.983624,5221.811241,4246.827617000001,15,14,4,10,500.0,14,184.0,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10014,2,dir,3504.853447,4101.441752,596.5883049999998,4,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10014,3,dir,420.0,3288.063198,2868.063198,10,9,2,7,106.69177301379503,8,74.33835460275901,266.0704125889133,500.0,2,0,0,1
w6_persistent_bearing,collinear,10014,4,dir,23.0,2919.815938,2896.815938,10,9,2,7,29.152610787933813,9,59.83052215758676,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10014,7,omni,41.0,3410.403606,3369.403606,10,8,1,7,283.4559883563845,8,104.69119767127691,289.8861085382559,289.8861085382559,1,0,0,1
w6_persistent_bearing,collinear,10014,8,omni,390.0,3669.872979,3279.872979,9,7,1,6,0.0,7,42.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10014,9,dir,5414.034895,6238.631658,824.5967630000005,5,4,3,1,820.4508929573589,3,187.09017859147178,410.22544647867943,500.0,2,0,0,1
w6_persistent_bearing,collinear,10014,10,dir,2241.020408,3099.49199,858.4715820000001,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10014,13,omni,77.0,2547.555985,2470.555985,9,8,2,6,500.0,8,148.0,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10014,14,omni,83.0,3248.410464,3165.410464,9,6,1,5,0.0,6,36.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10014,15,dir,89.0,3193.150614,3104.150614,9,7,1,6,0.0,7,42.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10014,18,dir,330.0,2981.511491,2651.511491,11,10,5,5,429.28036240942095,9,144.85607248188418,309.7446876453328,500.0,3,0,0,1
w6_persistent_bearing,collinear,10014,19,omni,113.0,2568.701084,2455.701084,9,7,2,5,36.81812385535618,7,49.36362477107124,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10014,20,dir,3558.853447,4121.177461,562.3240140000003,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10015,2,omni,11.0,1454.04245,1443.04245,3,2,2,0,500.00000000000006,2,112.00000000000001,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10015,3,dir,17.0,1009.873208,992.873208,2,1,1,0,0.0,1,6.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10015,4,dir,23.0,1368.902883,1345.902883,15,14,4,10,640.6805913318072,4,202.13611826636145,237.78425090324498,500.0,13,0,0,1
w6_persistent_bearing,collinear,10015,5,omni,29.0,1177.435254,1148.435254,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10015,8,dir,47.0,4430.600599,4383.600599,16,12,1,11,0.0,12,72.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10015,10,omni,59.0,1168.329491,1109.329491,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10015,11,omni,65.0,1096.933311,1031.933311,2,1,1,0,0.0,1,6.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10015,13,dir,391.0,1117.95659,726.95659,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10015,16,dir,95.0,1139.847377,1044.847377,6,5,1,4,65.57619354861292,4,42.11523870972258,437.5,500.0,4,0,0,1
w6_persistent_bearing,collinear,10015,17,dir,101.0,4305.252768,4204.252768,18,17,3,14,95.45387213191195,16,120.09077442638238,47.726936065956,63.626093661291605,2,0,0,1
w6_persistent_bearing,collinear,10015,18,omni,107.0,1192.099557,1085.099557,2,1,1,0,0.0,1,6.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10016,2,dir,3110.091863,4941.510185,1831.418322,7,6,1,5,0.0,6,36.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10016,3,omni,17.0,2514.811126,2497.811126,9,8,2,6,454.0513744984303,8,138.81027489968605,454.0513744984303,454.0513744984303,1,0,0,1
w6_persistent_bearing,collinear,10016,5,dir,408.0,3350.418954,2942.418954,9,6,1,5,0.0,6,36.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10016,6,omni,35.0,3214.957263,3179.957263,10,6,1,5,0.0,6,36.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10016,10,dir,5749.721497,6319.342878,569.6213809999999,6,4,4,0,618.1550345357099,1,144.63100690714197,179.5071398145258,471.12881032058624,4,0,0,1
w6_persistent_bearing,collinear,10016,11,dir,709.575956,3280.100299,2570.524343,8,6,1,5,0.0,6,36.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10016,12,dir,2276.596364,2857.890348,581.2939839999999,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10016,14,dir,354.0,3344.712189,2990.712189,10,6,1,5,0.0,6,36.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10016,15,dir,2294.596364,2814.737808,520.1414439999999,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10016,16,omni,95.0,3031.915643,2936.915643,9,5,1,4,0.0,5,30.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10016,18,dir,5767.721497,6166.197076,398.4755789999999,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10016,19,dir,6384.475779,6656.00832,271.5325409999996,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10016,20,dir,2587.432027,6108.721879,3521.289852,12,11,2,9,3070.1020381602593,10,679.0204076320518,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10017,1,dir,3864.17365,5065.581756,1201.4081059999994,6,4,2,2,1854.0287023434284,2,392.8057404686857,357.28930379294536,479.343251883942,2,0,0,1
w6_persistent_bearing,collinear,10017,3,dir,17.0,3743.26658,3726.26658,12,11,2,9,252.49157701515782,11,116.49831540303157,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10017,4,dir,23.0,890.75016,867.75016,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10017,6,dir,3882.17365,4860.723273,978.5496229999994,5,1,1,0,0.0,1,6.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10017,8,dir,4217.895304,5597.05593,1379.1606260000008,4,3,2,1,0.0,3,18.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10017,9,dir,53.0,737.544207,684.544207,4,2,2,0,504.9045526918716,1,111.98091053837432,245.28087167403356,329.9838707218905,2,0,0,1
w6_persistent_bearing,collinear,10017,10,dir,4211.895304,5557.13113,1345.235826,4,3,2,1,0.0,3,18.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10017,12,omni,385.0,1275.263122,890.2631220000001,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10017,13,dir,1089.021289,1458.884676,369.8633869999999,4,2,2,0,270.5024023203532,0,64.10048046407064,149.36886564496237,202.16852992658102,2,0,0,1
w6_persistent_bearing,collinear,10017,14,dir,83.0,810.25741,727.25741,5,3,3,0,319.24254737351964,2,80.84850947470393,170.71774421723558,295.5040856442937,3,0,0,1
w6_persistent_bearing,collinear,10017,15,dir,89.0,941.116549,852.116549,3,2,2,0,163.5571164398203,1,43.71142328796406,262.1434220750658,500.0,2,0,0,1
w6_persistent_bearing,collinear,10017,17,dir,101.0,3753.744595,3652.744595,12,11,2,9,10.471784116246054,11,68.09435682324921,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10017,18,dir,1071.021289,3620.085686,2549.064397,13,12,5,7,1107.661713462284,10,291.53234269245684,237.41116521389387,500.0,4,0,0,1
w6_persistent_bearing,collinear,10017,19,omni,113.0,4024.177878,3911.177878,13,12,2,10,485.10926793781994,12,169.02185358756398,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10018,1,dir,5.0,6370.783495,6365.783495,24,23,3,20,6970.802838295708,20,1529.1605676591416,332.7429957081936,447.27407900983684,2,0,0,1
w6_persistent_bearing,collinear,10018,2,omni,740.0,1465.089243,725.0892429999999,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10018,3,dir,734.0,1429.078516,695.078516,5,4,2,2,801.0348542066804,3,183.20697084133607,271.36967683214755,451.8977195110921,2,0,0,1
w6_persistent_bearing,collinear,10018,5,dir,3611.801366,6410.209123,2798.4077569999995,9,4,0,4,0.0,4,24.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10018,6,dir,35.0,6244.775223,6209.775223,22,21,1,20,0.0,21,126.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10018,7,dir,3623.801366,3990.180046,366.3786799999998,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10018,9,dir,53.0,6191.14142,6138.14142,22,20,1,19,0.0,20,120.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10018,10,dir,59.0,5942.035257,5883.035257,22,20,1,19,0.0,20,120.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10018,11,dir,65.0,788.306598,723.306598,2,1,1,0,0.0,1,6.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10018,12,dir,71.0,6128.930617,6057.930617,22,19,1,18,0.0,19,114.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10018,14,dir,83.0,6272.346288,6189.346288,23,21,4,17,382.82257115115044,21,202.5645142302301,382.82257115115044,382.82257115115044,1,0,0,1
w6_persistent_bearing,collinear,10018,17,dir,101.0,6062.433792,5961.433792,22,19,1,18,0.0,19,114.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10018,19,dir,638.0,1488.81362,850.8136199999999,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10018,20,dir,632.0,1441.470997,809.4709969999999,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10019,1,dir,1986.020408,2719.964629,733.944221,4,1,1,0,200.61752681729394,1,46.12350536345879,221.0281895554918,221.0281895554918,1,0,0,1
w6_persistent_bearing,collinear,10019,2,dir,2296.030612,2739.945253,443.91464099999985,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10019,3,dir,4710.359402,5429.638548,719.2791459999999,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10019,4,dir,3039.581009,3893.956986,854.3759770000001,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10019,6,dir,35.0,3207.810268,3172.810268,13,12,5,7,321.7614495272322,11,135.35228990544644,328.81471239314936,500.0,3,0,0,1
w6_persistent_bearing,collinear,10019,8,dir,47.0,3321.636714,3274.636714,13,12,5,7,779.3087743615545,11,226.86175487231088,301.34381424624365,500.0,3,0,0,1
w6_persistent_bearing,collinear,10019,9,omni,53.0,3917.972117,3864.972117,11,9,2,7,0.0,9,54.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10019,10,dir,59.0,3989.671009,3930.671009,11,9,1,8,0.0,9,54.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10019,11,omni,4167.359402,5042.84946,875.4900580000003,3,1,1,0,7.663961344117088,1,7.5327922688234175,489.76130351000927,489.76130351000927,1,0,0,1
w6_persistent_bearing,collinear,10019,13,dir,2230.030612,3494.756128,1264.725516,5,3,3,0,697.7456068966109,1,155.54912137932217,239.41484048299466,500.0,3,0,0,1
w6_persistent_bearing,collinear,10019,15,omni,4185.359402,5035.223731,849.864329,3,1,1,0,1075.9713070233768,1,221.19426140467536,484.4509002962264,484.4509002962264,1,0,0,1
w6_persistent_bearing,collinear,10019,16,dir,2212.030612,2629.512631,417.48201900000004,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10019,18,omni,107.0,3115.635659,3008.635659,11,10,3,7,1.7453283658982275,10,60.349065673179645,500.0,500.0,1,0,0,1
w6_persistent_bearing,collinear,10020,1,dir,1784.924385,2562.984273,778.059888,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10020,2,omni,11.0,1057.969886,1046.969886,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10020,3,omni,4304.551929,4650.941033,346.38910399999986,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10020,4,omni,23.0,1027.707255,1004.707255,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10020,5,dir,655.0,1575.872659,920.8726590000001,8,7,4,3,823.3046753812267,0,199.66093507624535,280.76719808658754,500.0,7,0,0,1
w6_persistent_bearing,collinear,10020,6,omni,35.0,5674.213607,5639.213607,18,15,3,12,893.3338481661242,14,267.6667696332248,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10020,7,dir,667.0,1244.632581,577.6325810000001,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10020,8,dir,4814.036632,5249.011919,434.9752869999993,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10020,11,omni,4072.541725,4496.438865,423.89714000000004,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10020,12,dir,71.0,996.485925,925.485925,4,2,2,0,878.7409957870059,1,186.7481991574012,410.82254608669166,500.0,2,0,0,1
w6_persistent_bearing,collinear,10020,13,omni,703.0,2610.874812,1907.874812,4,1,1,0,0.0,1,6.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10020,16,dir,342.0,5740.036965,5398.036965,17,15,1,14,0.0,15,90.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,collinear,10020,17,dir,727.0,1679.828318,952.8283180000001,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
